Feature ID	Taxon	Confidence
3e701d5e58ee31ccb50a3c0739b11200	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9970212738411438
a356b84f28e181a1b66c832cc3e55726	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9995984411615909
2975b05395c7d9bfdffe7984c8de58a6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9965443381585337
b2867885f84c363c2ed9b66e9eae8e91	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__	0.7199714721903844
7726ef99552f633c9703c851e35df690	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__	0.9999139991135862
d21402873a6dc0d490c68f0147b63d41	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9997920637999714
33797457e614e6b7cda5a3750eef373e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9980576519431436
1fda9bf43d313944ac5a2cb4f8331cc6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.757351005632343
266e817167f06878212d5b3bf97904f7	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9999282854659551
c6690b85650c651627a36cae7e0aa620	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9998991797021086
cfea6e3cd8780bcb3f9d141a95250d08	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9999991108488732
d8b3fc33d97aa19c8ab0f3cb32356c57	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Acidaminococcus; s__	0.9999906721065258
dc306825ed58f264fd0ed0aa61c01bd0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9591502862186747
c794725903d15354299c8c323c2f46a9	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9999998509194765
4b2f126aceaa3da82f129f2dc595160d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__BF311; s__	0.9999814954816185
